ID,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,TotalCoffeeQuantityByBag,TotalCoffeQuantity
1080.0,Arabica,cadexsa,Honduras,bethel,115,only dry mill,13-63-60,cadexsa,1450,marcala,Jose Omar Acosta,275.0,69 kg,Instituto HondureÃ±o del CafÃ©,2016,"February 3rd, 2016",CADEXSA,,,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,0.0,0.0,Green,0.0,"February 2nd, 2017",Instituto HondureÃ±o del CafÃ©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1450.0,1450.0,1450.0,69.0,18975.0
1081.0,Arabica,cqi taiwan icp cqi??????,Taiwan,????,,????,Taiwan??,????,600??,????,????,10.0,60 kg,Blossom Valley International,2014,"November 23rd, 2014",CQI Taiwan ICP CQI??????,Typica,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0.0,0.0,Green,0.0,"November 23rd, 2015",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,600.0,600.0,600.0,60.0,600.0
1082.0,Arabica,lusso lab,El Salvador,finca la fany,,,NONE,lusso coffee lab,1450m,"department of ahuachapan, municipality of apanecallamatepec mountain","Luis, Rafael and Carmen Silva Hoff",2.0,2 kg,Specialty Coffee Association,2013,"April 26th, 2014",LUSSO LAB,Bourbon,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0.0,0.0,Green,1.0,"April 26th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1450.0,1450.0,1450.0,2.0,4.0
1083.0,Arabica,adam ciruli ye,China,alicia's farm,,alicia's farm,CNY,yunnan new century tech inc.,1700,yunnan,Alicia's Farm,1.0,2 kg,Specialty Coffee Association,2013,"January 17th, 2014",Adam Ciruli Ye,Other,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0.0,0.0,Green,14.0,"January 17th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1700.0,1700.0,1700.0,2.0,2.0
,"Typica""",Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10,10,10,7.0,80.42,0.11,0,0,Green,0,"December 26th, 2014",Blossom Valley International,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
1085.0,Arabica,alfredo bojalil,Mexico,copalita,,amsa oaxaca,1405675414,ecomtrading,1050,pochutla,CARLOS ALBERTO GOMEZ,250.0,1 kg,AMECAFE,2012,"September 4th, 2012",ALFREDO BOJALIL,Typica,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,2.0,0.0,Green,4.0,"September 4th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1050.0,1050.0,1050.0,1.0,250.0
1086.0,Arabica,armando luis pohlenz martinez,Mexico,,,finca custepec,2676,beneficio custepec s.a. de c.v.,1550,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,250.0,1 kg,AMECAFE,2012,"August 30th, 2012",ARMANDO LUIS POHLENZ MARTINEZ,Caturra,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,4.0,0.0,Green,16.0,"August 30th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1550.0,1550.0,1550.0,1.0,250.0
1087.0,Arabica,simon mahinda,Burundi,,601,sogestal mumirwa,027/01/601,sangana commodities k limited,1700,mumirwa,SOGESTAL MUMIRWA,300.0,60 kg,Kenya Coffee Traders Association,2016,"January 22nd, 2016",SIMON MAHINDA,,,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,0.0,0.0,Green,0.0,"January 21st, 2017",Kenya Coffee Traders Association,ccba45b89d859740b749878be8c6d16fbdb96c2e,d752c909a015f3c76224b3c5cc520f8a67afda74,m,1700.0,1700.0,1700.0,60.0,18000.0
1088.0,Arabica,delfina leon shine,"Tanzania, United Republic Of",delfina farm,,,A053,delfina farm,1700,mkuu rombo,Delfina Leon Shine,10.0,60 kg,Africa Fine Coffee Association,2015/2016,"November 16th, 2015",Delfina Leon Shine,Bourbon,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0.0,0.0,Green,5.0,"November 15th, 2016",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1700.0,1700.0,1700.0,60.0,600.0
1089.0,Arabica,kongoni estate,"Tanzania, United Republic Of",kongoni estate,,kongoni estate,C16,kongoni estate,,arusha,Kongoni Estate,1.0,60 kg,Africa Fine Coffee Association,2014,"December 18th, 2014",Kongoni Estate,Other,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0.0,0.0,Bluish-Green,5.0,"December 18th, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,,,,60.0,60.0
1091.0,Arabica,juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,11/23/0795,"unex guatemala, s.a.",4300,oriente,AGRIPEC DE LA VEGA Y CIA.,250.0,69 kg,Asociacion Nacional Del CafÃ©,2013,"June 6th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,1.0,0.0,Green,4.0,"June 6th, 2014",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,69.0,17250.0
1092.0,Arabica,miguel cortes moreno,Mexico,,,"comunidad de sacÃºn palma, municipio de chilÃ³n, chiapas",01-04,estrategias constructivas corzu s.a. de c.v.,940,chilÃ³n,ARMANDO GUTIERREZ GUZMAN,10.0,1 kg,AMECAFE,2012,"August 30th, 2012",MIGUEL CORTES MORENO,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0.0,0.0,Green,21.0,"August 30th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,940.0,940.0,940.0,1.0,10.0
1093.0,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,2135405,cqi,,kona,,10.0,100 lbs,Specialty Coffee Association,2012,"February 8th, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,5.0,0.0,Green,7.0,"February 7th, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,45.351473922902485,453.51473922902494
1094.0,Arabica,ethiopia commodity exchange,Ethiopia,,,,010/0058,,,kelem welega,Exporter Name | Muluneh Kaka | Phone: 0114390290,360.0,6,Ethiopia Commodity Exchange,2010,"June 17th, 2010",Ethiopia Commodity Exchange,,,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,0.0,0.0,,1.0,"June 17th, 2011",Ethiopia Commodity Exchange,a176532400aebdc345cf3d870f84ed3ecab6249e,61bbaf6a9f341e5782b8e7bd3ebf76aac89fe24b,m,,,,0.0,0.0
1095.0,Arabica,volcafe ltda. - brasil,Brazil,sÃ£o rafael_ ra/ras certified,2017-003,copag - varginha - mg,002/143-0/0058,volcafe ltda.,995,cerrado - monte carmelo - minas gerais,Luiz Augusto Pereira Moguilod,440.0,59 kg,Brazil Specialty Coffee Association,2017 / 2018,"November 3rd, 2017",Volcafe Ltda. - Brasil,Catuai,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0.0,1.0,Green,1.0,"November 3rd, 2018",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,995.0,995.0,995.0,59.0,25960.0
1096.0,Arabica,bismarck castro,Honduras,las moras,102,cigrah s.a de c.v.,13-111-053,cigrah s.a de c.v,1400,comayagua,Yamilet Lope,275.0,69 kg,Instituto HondureÃ±o del CafÃ©,2016,"April 6th, 2017",Bismarck Castro,Caturra,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,0.0,0.0,Green,4.0,"April 6th, 2018",Instituto HondureÃ±o del CafÃ©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400.0,1400.0,1400.0,69.0,18975.0
1097.0,Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,cortapico,cosecha 2015-2016,cafÃ© don balbino,,cafe don balbino s.c. de r.l. de c.v.,1600,sierra madre occidental,Balbino Ramirez Flores,60.0,69 kg,Centro AgroecolÃ³gico del CafÃ© A.C.,2016,"April 26th, 2016",CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Caturra,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,0.0,0.0,Green,2.0,"April 26th, 2017",Centro AgroecolÃ³gico del CafÃ© A.C.,3b8dfdd621590b424ff64e0b76df7d6a92e1c628,d470dc009281519e30da6ead1c649fcd7670f386,m,1600.0,1600.0,1600.0,69.0,4140.0
1098.0,Arabica,bob mccauley,Myanmar,waylead farms,,green beans,,"waylead industrial co, ltd.",3000 ft,"yauk sauk, shan state","Waylead Co, Ltd",2.0,2 kg,Specialty Coffee Association,2015,"August 27th, 2015",Bob McCauley,Other,Natural / Dry,8,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,1.0,0.0,Green,26.0,"August 26th, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,914.4,914.4,914.4,2.0,4.0
1099.0,Arabica,u htun htun,Myanmar,thein kone,,,unspecified,,4287,ywar ngan,U Htun Htun,1.0,2 kg,Coffee Quality Institute,2014,"July 17th, 2015",U Htun Htun,Catuai,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,0.0,0.0,Green,1.0,"July 16th, 2016",Coffee Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,m,4287.0,4287.0,4287.0,2.0,2.0
1100.0,Arabica,gloria antonieta escobar urrutia,Nicaragua,finca el consuelo,,"beneficio matagalpa coffee group, s.a.",017/117/018,zeas escobar y compaÃ±Ã­a limitada,900 m.s.n.m.,matagalpa,GLORIA ANTONIETA ESCOBAR URRUTIA,275.0,69 kg,AsociaciÃ³n de CafÃ©s Especiales de Nicaragua,2015,"February 20th, 2015",Gloria Antonieta Escobar Urrutia,Caturra,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,0.0,0.0,Green,2.0,"February 20th, 2016",AsociaciÃ³n de CafÃ©s Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,m,900.0,900.0,900.0,69.0,18975.0
1101.0,Arabica,eileen koyanagi,United States (Hawaii),,,,KPP021114,kona pacific farmers cooperative,,kona,,2.0,100 lbs,Specialty Coffee Association,2014,"March 3rd, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,4.0,0.0,Green,13.0,"March 3rd, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,45.351473922902485,90.702947845805
1102.0,Arabica,honor dela fuente,Colombia,,,,3,costco wholesale industries,,,,1.0,2 kg,Specialty Coffee Association,2012,"January 8th, 2014",Honor dela Fuente,Typica,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,0.0,0.0,Green,0.0,"January 8th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,,,,2.0,2.0
1103.0,Arabica,cqi taiwan icp cqi??????,Taiwan,weng hui ling ???,,weng hui ling ???,,blossom valley????,700 m,chiayi fanlu??????,Weng hui ling ???,5.0,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI??????,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,0.0,0.0,Green,0.0,"December 26th, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,700.0,700.0,700.0,30.0,150.0
1104.0,Arabica,the coffee source inc.,Guatemala,several,,ixchel,11-23-1972,the coffee source inc.,1400,oriente,UNEX,250.0,1 kg,Specialty Coffee Association,2012,"January 9th, 2013",The Coffee Source Inc.,Caturra,Washed / Wet,7,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,1.0,0.0,Green,12.0,"January 9th, 2014",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1400.0,1400.0,1400.0,1.0,250.0
1105.0,Arabica,saul m. hernandez ramirez,Mexico,mirador,,en coyula,1702801679,,808,"calnali, hidalgo","HERNANDEZ PACHECO, TIMOTEO",10.0,1 kg,AMECAFE,2012,"September 27th, 2012",SAUL M. HERNANDEZ RAMIREZ,Caturra,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,2.0,0.0,None,8.0,"September 27th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,808.0,808.0,808.0,1.0,10.0
1106.0,Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,Oriental Paris Civet Coffee,yes,,"sunvirtue co., ltd.",1550,dala,"Yeh, Li Chuan",1.0,2 kg,Specialty Coffee Association,2017,"May 9th, 2017","Sunvirtue Co., Ltd.",Catimor,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,0.0,0.0,,2.0,"May 9th, 2018",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1550.0,1550.0,1550.0,2.0,2.0
1107.0,Arabica,"exportadora atlantic, s.a.",Nicaragua,los mesones,,planta procesadora sebaco,017-053-0125,exportadora atlantic s.a,1100 - 1275 mts,jinotega,Sheldom La rue,275.0,2 kg,AsociaciÃ³n de CafÃ©s Especiales de Nicaragua,2015,"April 24th, 2015","Exportadora Atlantic, S.A.",Caturra,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,0.0,0.0,,2.0,"April 23rd, 2016",AsociaciÃ³n de CafÃ©s Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,m,1100.0,1275.0,1187.5,2.0,550.0
1108.0,Arabica,cadexsa,Honduras,cerro bueno,,cadexsa,13-63-70,cadexsa,1400 msnm,marcala,Jose Omar Acosta,275.0,1 kg,Instituto HondureÃ±o del CafÃ©,2015,"January 26th, 2015",CADEXSA,Catuai,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,0.0,0.0,Green,0.0,"January 26th, 2016",Instituto HondureÃ±o del CafÃ©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400.0,1400.0,1400.0,1.0,275.0
1109.0,Arabica,juan luis alvarado romero,Guatemala,el morito,,beneficio ixchel,11/23/1170,"unex guatemala, s.a.",4300,oriente,ROBERTO MONTERROSO,250.0,69 kg,Asociacion Nacional Del CafÃ©,2013,"August 7th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,0.0,0.0,Green,2.0,"August 7th, 2014",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,69.0,17250.0
1110.0,Arabica,pablo enrique martinez gama,Mexico,"la orduÃ±a, coatepec, veracruz",,alcafe s.a. de c.v,1104362940,cafÃ© katsina,1250,coatepec,PABLO ENRIQUE MARTINEZ GAMA,20.0,1 kg,AMECAFE,2012,"October 9th, 2012",PABLO ENRIQUE MARTINEZ GAMA,Typica,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,0.0,0.0,Green,2.0,"October 9th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,1.0,20.0
1111.0,Arabica,israel eduardo paz garcia,Mexico,el carrizo,,"zaragoza itundujia, oaxaca",1405791535,cafeorganico.mx,1550,zaragoza itundujia,CIRILO JOSE JOSE,15.0,1 kg,AMECAFE,2012,"September 13th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,1.0,0.0,Green,2.0,"September 13th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1550.0,1550.0,1550.0,1.0,15.0
1112.0,Arabica,marco virgilio ramirez teliz,Mexico,el aguacate,,cafes de naranjal s.a. de c.v.,1104367469,cafes de naranjal s.a. de c.v,1000,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,15.0,1 kg,AMECAFE,2012,"September 10th, 2012",MARCO VIRGILIO RAMIREZ TELIZ,Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,0.0,0.0,Green,12.0,"September 10th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1000.0,1000.0,1000.0,1.0,15.0
1113.0,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/0582,"unex guatemala, s.a.",4300,oriente,AGROPECUARIA QUIAGRAL,250.0,1 kg,Asociacion Nacional Del CafÃ©,2012,"May 24th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,0.0,0.0,Green,5.0,"May 24th, 2013",Asociacion Nacional Del CafÃ©,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,1.0,250.0
1114.0,Arabica,kona pacific farmers cooperative,United States (Hawaii),,,,,,,kona,,22.0,100 lbs,Specialty Coffee Association,,"September 22nd, 2011",Kona Pacific Farmers Cooperative,,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,12.0,0.0,,1.0,"September 21st, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,,,,45.351473922902485,997.7324263038547
1115.0,Arabica,brayan cunha souza,Brazil,,BR5691,cafeco 3,002/1352/0226,carmo coffees,1100,mantiqueira de minas,,440.0,60 kg,Brazil Specialty Coffee Association,2017 / 2018,"November 29th, 2017",Brayan Cunha Souza,Bourbon,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0.0,0.0,Green,5.0,"November 29th, 2018",Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1100.0,1100.0,1100.0,60.0,26400.0
1116.0,Arabica,cqi taiwan icp cqi??????,Taiwan,???????,,???????,Taiwan??,????,850??,????,???,10.0,60 kg,Blossom Valley International,2014,"November 23rd, 2014",CQI Taiwan ICP CQI??????,Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0.0,0.0,Green,0.0,"November 23rd, 2015",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,850.0,850.0,850.0,60.0,600.0
1117.0,Arabica,honor dela fuente,Nicaragua,,,,17,costco wholesale industries,,,,1.0,5 lbs,Specialty Coffee Association,2013,"February 25th, 2014",Honor dela Fuente,,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,0.0,0.0,Green,4.0,"February 25th, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,,,,2.2675736961451247,2.2675736961451247
1118.0,Arabica,cqi taiwan icp cqi??????,Taiwan,sheng he shang pin coffee ???????,,sheng he shang pin coffee ???????,,blossom valley????,200 m,yunlin gukeng he bao ?????????,Du zheng ru ???,10.0,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI??????,Typica,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,0.0,0.0,Green,0.0,"December 26th, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,200.0,200.0,200.0,30.0,300.0
1119.0,Arabica,cqi taiwan icp cqi??????,Taiwan,a shu she coffee ???????,,a shu she coffee ???????,,blossom valley????,150 m,changhua baguashan ??????,Zheng zhao ming ???,10.0,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI??????,Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0.0,0.0,Green,0.0,"December 26th, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,150.0,150.0,150.0,30.0,300.0
1120.0,Arabica,cqi taiwan icp cqi??????,Taiwan,wu kun shan coffee ??????,,wu kun shan coffee ??????,,blossom valley????,250 m,changhua baguashan ??????,Wu kun shan ???,10.0,30 kg,Blossom Valley International,2013/2014,"December 26th, 2013",CQI Taiwan ICP CQI??????,Typica,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,0.0,0.0,Green,0.0,"December 26th, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,250.0,250.0,250.0,30.0,300.0
1121.0,Arabica,israel eduardo paz garcia,Mexico,el tabaco,,"zaragoza itundujia, oaxaca",1401045726,cafeorganico.mx,1300,zaragoza itundujia,ALBERTA TEODORO ANALCO,13.0,1 kg,AMECAFE,2012,"September 14th, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,0.0,0.0,None,0.0,"September 14th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1300.0,1300.0,1300.0,1.0,13.0
1122.0,Arabica,federico pacheco perez,Mexico,,,,0,,1300,escuitla,FEDERICO PACHECO PEREZ,10.0,1 kg,AMECAFE,2012,"August 30th, 2012",FEDERICO PACHECO PEREZ,Typica,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,1.0,0.0,Green,17.0,"August 30th, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1300.0,1300.0,1300.0,1.0,10.0
1123.0,Arabica,"comercial internacional exportadora, s.a.",Nicaragua,santa matilde,605135 / K1730103,beneficio san carlos,017/001/1638,"comercial internacional exportadora, s.a.",1250,jinotega,RONALDO LACAYO CARDENAL,275.0,69 kg,Instituto HondureÃ±o del CafÃ©,2017,"June 13th, 2017","COMERCIAL INTERNACIONAL EXPORTADORA, S.A.",Caturra,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,0.1,0.0,0.0,Green,5.0,"June 13th, 2018",Instituto HondureÃ±o del CafÃ©,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1250.0,1250.0,1250.0,69.0,18975.0
1124.0,Arabica,ngu shwe li,Myanmar,doe kwin,,ngu shwe li coffee estate,Unspecified,ngu shwe li coffee estate,3845,"doe kwin, pyin oo lwin",Ngu Shwe Li Coffee Estate,1.0,2 kg,Coffee Quality Institute,2015,"July 17th, 2015",Ngu Shwe Li,Other,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,0.0,0.0,0.0,Green,4.0,"July 16th, 2016",Coffee Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,m,3845.0,3845.0,3845.0,2.0,2.0
1125.0,Arabica,kurt kappeli,Mexico,various,,productores de cafes especiales sc,0016-2050-0001,globus coffee,1300 to 1500 meters,"sierra fraylesca, chiapas",various small producers,280.0,2 kg,Specialty Coffee Association,2014,"May 1st, 2014",Kurt Kappeli,Typica,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,0.0,0.0,0.0,Green,2.0,"May 1st, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1300.0,1500.0,1400.0,2.0,560.0
